
Turning 30!!!;0;0;0;[];[];[];1;1

Mumbai Mast Kallander;0;0;0;[];[];[];0;0
Dhobi Ghat;8;3;1;[u'The', u'Arun', u'night', u'Munna', u'Shai', u'Yasmin', u'Mumbai', u'day'];[u'Arun', u'Munna', u'Shai'];[u'Yasmin'];0;0
Hostel;8;6;1;[u'Vishnu', u'Akshay', u'Feroz', u'Pawan', u'Payal', u'Karan', u'Bobby', u'Nilesh'];[u'Vishnu', u'Akshay', u'Feroz', u'Pawan', u'Bobby', u'Nilesh'];[u'Payal'];1;1

Yeh Saali Zindagi;11;7;1;[u'Priti', u'Shyam', u'Arun', u'Kuldeep', u'Badey', u'Mr.', u'Guddu', u'Satbir', u'Chhotey', u'Verma', u'Minister'];[u'Shyam', u'Arun', u'Mr.', u'Guddu', u'Satbir', u'Verma', u'Minister'];[u'Priti'];0;0
United Six;0;0;0;[];[];[];1;1

Utt Pataang;0;0;0;[];[];[];1;1

Patiala House;5;1;1;[u'Simran', u'England', u'Parghat', u'Gurtej', u'Gattu'];[u'Parghat'];[u'Simran'];1;0

Angel;2;1;1;[u'Sonal', u'Abhay'];[u'Abhay'];[u'Sonal'];1;1

Aashiqui.in;8;2;3;[u'Taniya', u'Mona', u'Cyrus', u'Raj', u'Saniya', u'April', u'Cinderella', u'Sonia'];[u'Cyrus', u'Raj'];[u'Taniya', u'Cinderella', u'Sonia'];1;1

7 Khoon Maaf;0;0;0;[];[];[];0;0
Tanu Weds Manu;11;5;2;[u'Raja', u'Jassi', u'Tanu', u'Kanpur', u'Tanuja', u'Ayushi', u'Pappi', u'Trivedi', u'God', u'Manoj', u'Manu'];[u'Tanuja', u'Trivedi', u'God', u'Manoj', u'Manu'];[u'Jassi', u'Tanu'];1;1

Satrangee Parachute;2;2;0;[u'Rhino', u'Pappu'];[u'Rhino', u'Pappu'];[];1;0

Yeh Faasley;2;1;0;[u'Arunima', u'Devinder'];[u'Devinder'];[];1;1

Happy Husbands;8;3;3;[u'Diana', u'Rahul', u'Shreya', u'John', u'Krishnendu', u'Mukundan', u'Maharashtra', u'Serena'];[u'Rahul', u'John', u'Mukundan'];[u'Diana', u'Shreya', u'Serena'];1;1

Monica;0;0;0;[];[];[];1;1

Players;16;8;2;[u'Mafia', u'New', u'murder', u'Don', u'Bilal', u'Ronnie', u'India', u'Victor', u'Naina', u'Mini', u'Charlie', u'Spider', u'Riya', u'Raj', u'con-artist', u'Sunny'];[u'New', u'murder', u'Don', u'Ronnie', u'Victor', u'Charlie', u'Raj', u'con-artist'];[u'Naina', u'Riya'];1;1

Chaalis Chauraasi 4084;0;0;0;[];[];[];1;0

Ghost;6;4;1;[u'Dr.', u'Vijay', u'Suhani', u'Doctor', u'Investigator', u'Mary'];[u'Dr.', u'Vijay', u'Doctor', u'Investigator'];[u'Mary'];0;0
Sadda Adda;0;0;0;[];[];[];1;0

Gali Gali Chor Hai;2;1;1;[u'Nisha', u'Bharat'];[u'Bharat'];[u'Nisha'];0;0
Staying Alive;1;1;0;[u'Ali'];[u'Ali'];[];1;1

Love You To Death;0;0;0;[];[];[];1;1

Ek Main Aur Ekk Tu;4;2;1;[u'Rahul', u'Riana', u'an', u'India'];[u'Rahul', u'an'];[u'Riana'];1;1

Valentine's Night;0;0;0;[];[];[];1;1

Ekk Deewana Tha;8;1;2;[u'The', u'the', u'Samantha', u'Anay', u'Jessie', u'Mumbai', u'Kerala', u'Sachin'];[u'Sachin'];[u'Samantha', u'Jessie'];1;1

?: A question mark;0;0;0;[];[];[];0;0
Married 2 America;0;0;0;[];[];[];0;0
Jodi Breakers;12;2;6;[u'Nano', u'the', u'Greece', u'Marc', u'Mrs.', u'Madonna', u'Ira', u'Parera', u'Maggie', u'Sonali', u'Mrs', u'Sid'];[u'Marc', u'Sid'];[u'Mrs.', u'Madonna', u'Parera', u'Maggie', u'Sonali', u'Mrs'];1;1

Tere Naal Love Ho Gaya;0;0;0;[];[];[];0;0
Paan Singh Tomar;7;4;0;[u'Army', u'Pann', u'Bhanwar', u'Indian', u'Singh', u'Paan', u'Asian'];[u'Pann', u'Bhanwar', u'Singh', u'Paan'];[];1;0

Will You Marry Me?;6;1;2;[u'Aarav', u'Rajveer', u'Sneha', u'Nikhil', u'Reliance', u'Anjali'];[u'Nikhil'];[u'Sneha', u'Anjali'];0;0
Kahaani;14;7;3;[u'Damji', u'Rana', u'Khan', u'Kolkata', u'NDC', u'Agnes', u'Milan', u'Bob', u'Vidya', u"D'Mello", u'Arnab', u'IB', u'Bhaskaran', u'Sridhar'];[u'Rana', u'Khan', u'Milan', u'Bob', u'Arnab', u'Bhaskaran', u'Sridhar'];[u'Agnes', u'Vidya', u"D'Mello"];0;0

Chaar Din Ki Chandni;0;0;0;[];[];[];1;1

Say Yes to Love;2;1;1;[u'Vijay', u'Sarah'];[u'Vijay'];[u'Sarah'];1;0

Zindagi Tere Naam;5;3;1;[u'Siddharth', u'Mr.', u'Dejected', u'Anjali', u'day'];[u'Siddharth', u'Mr.', u'Dejected'];[u'Anjali'];1;1

Blood Money;11;7;0;[u'The', u'Shawn', u'Dharmesh', u'Zakaria', u'Kunal', u'Mr.', u'Bobby', u'Cape', u'Rosa', u'Aarzoo', u'Zaveri'];[u'Shawn', u'Dharmesh', u'Zakaria', u'Kunal', u'Mr.', u'Bobby', u'Zaveri'];[];1;1

Bumboo;12;9;2;[u'Bellboy', u'A', u'Dr.', u'Vincent', u'Suresh', u'Professional', u'Mangal', u'Sudhakar', u'Goa', u'Pinky', u'Dr', u'Manu'];[u'Bellboy', u'Dr.', u'Vincent', u'Suresh', u'Professional', u'Mangal', u'Sudhakar', u'Dr', u'Manu'];[u'A', u'Pinky'];0;0
Dhoom 3;16;10;1;[u'heartless', u'Young', u'Jay', u'Chicago', u'Khan', u'Anderson', u'Samar', u'them.When', u'Great', u'Western', u'The', u'Aaliya', u'Jai', u'Iqbal', u'Sahir', u'Ali'];[u'heartless', u'Young', u'Jay', u'Khan', u'Anderson', u'them.When', u'Jai', u'Iqbal', u'Sahir', u'Ali'];[u'Samar'];1;1

Krrish 3;14;6;1;[u'Rohit', u'Dr.', u'Kaal', u'Shetty', u'Krrish', u'Scientist', u'Mumbai', u'murders', u'enraged', u'Mehra', u'Priya', u'Krishna', u'Namibia', u'Kaya'];[u'Rohit', u'Dr.', u'Shetty', u'Scientist', u'Krishna', u'Kaya'];[u'Priya'];1;1

Chennai Express;6;2;1;[u'Rahul', u'Goa', u'Meena', u'Tangaballi', u'Azhagusundaram', u'Sachin'];[u'Rahul', u'Sachin'];[u'Meena'];1;1

Yeh Jawaani Hai Deewani;6;2;2;[u'New', u'Naina', u'Avi', u'Aditi', u'Kabir', u'Taran'];[u'Kabir', u'Taran'];[u'Naina', u'Aditi'];1;1

Goliyon Ki Raasleela Ram-Leela;9;3;2;[u'Rajadis', u'Rasila', u'Bhavani', u'Saneras', u'Dhankor', u'Kanji', u'Meghji', u'Ram', u'Leela'];[u'Rasila', u'Meghji', u'Ram'];[u'Bhavani', u'Leela'];1;1

Bhaag Milkha Bhaag;6;2;0;[u'the', u'a', u'Pakistan', u'his', u'Jawaharlal', u'Milkha'];[u'Jawaharlal', u'Milkha'];[];1;1

Grand Masti;11;4;4;[u'Pappu', u'Amar', u'Meet', u'Hardik', u'Unatti', u'Tulsi', u'Marlow', u'Rose', u'Mamta', u'Prem', u'Mary'];[u'Pappu', u'Amar', u'Rose', u'Prem'];[u'Unatti', u'Tulsi', u'Mamta', u'Mary'];1;1

Race 2;14;5;3;[u'Omisha', u'Cherry', u'Tanya', u'Thapar', u'Anza', u'Sonia', u'Typhoon', u'Ranveer', u'RD', u'Armaan', u'Alina', u'Ranvir', u'Vikram', u'Godfather'];[u'Cherry', u'Armaan', u'Ranvir', u'Vikram', u'Godfather'];[u'Tanya', u'Sonia', u'Alina'];1;1

Aashiqui 2;6;2;1;[u'broken', u'Rahul', u'Vivek', u'Lata', u'Aarohi', u'Saigal'];[u'Rahul', u'Vivek'];[u'Lata'];1;1

Special 26;0;0;0;[];[];[];0;0

PK;8;3;0;[u'Delhi', u'Tapasvi', u'Bhairon', u'PK', u'Pakistani', u'Sarfaraz', u'God', u'Jaggu'];[u'Tapasvi', u'Sarfaraz', u'God'];[];1;0

Kick;0;0;0;[];[];[];0;0

Happy New Year;0;0;0;[];[];[];0;0

Bang Bang!;16;8;2;[u'Vickie', u'``', u'Zaffar', u'Harleen', u'Viren', u'Rajveer', u'Karan', u'Omar', u'Zorawar', u'Hamid', u'Zafar', u'UK', u'Colonel', u'Koh-i-Noor', u'surprised', u'Gul'];[u'Viren', u'Rajveer', u'Omar', u'Hamid', u'Zafar', u'Colonel', u'surprised', u'Gul'];[u'Vickie', u'``'];1;1

Singham Returns;7;5;0;[u'Baba', u'Singham', u'Babaji', u'Bajirao', u'Guruji', u'Prakash', u'Avni'];[u'Baba', u'Singham', u'Bajirao', u'Guruji', u'Prakash'];[];1;1

Holiday: A Soldier Is Never Off Duty;9;5;0;[u'Mukund', u'Asif', u'Bakshi', u'Army', u'Saiba', u'Alvin', u'Mumbai', u'Joel', u'Virat'];[u'Asif', u'Bakshi', u'Alvin', u'Joel', u'Virat'];[];0;0
Jai Ho;10;8;1;[u'Suman', u'kidnapping', u'Geeta', u'Jai', u'Patil', u'Chief', u'Arjun', u'Home', u'frame', u'Kavita'];[u'Suman', u'kidnapping', u'Jai', u'Patil', u'Chief', u'Arjun', u'Home', u'Kavita'];[u'Geeta'];1;0

Ek Villain;6;3;1;[u'Aisha', u'Caeser', u'Guru', u'Rakesh', u'CBI', u'Aditya'];[u'Guru', u'Rakesh', u'Aditya'];[u'Aisha'];1;1

2 States;0;0;0;[];[];[];0;0
Humpty Sharma Ki Dulhania;8;3;0;[u'Delhi', u'NRI', u'Humpty', u'Kavya', u'Shonty', u'Ambala', u'Angad', u'Gurpreet'];[u'NRI', u'Humpty', u'Angad'];[];0;0
International Hero;3;3;0;[u'Hindu', u'Khan', u'Anand'];[u'Hindu', u'Khan', u'Anand'];[];0;0
Mumbai Can Dance Saala;0;0;0;[];[];[];0;0
Take It Easy;0;0;0;[];[];[];0;0
Tevar;5;2;1;[u'Pintoo', u'Gajendar', u'Singh', u'Radhika', u'Gajender'];[u'Gajendar', u'Singh'];[u'Radhika'];1;1

Alone;5;1;2;[u'Sanjana', u'Kabir.Kabir', u'Kabir', u'Anjana', u'Kerala'];[u'Kabir'];[u'Sanjana', u'Anjana'];1;0

Crazy Cukkad Family;7;3;2;[u'Beri', u'Pawan', u'Aman', u'Chotu', u'Amy', u'Abhay', u'Archana'];[u'Pawan', u'Aman', u'Abhay'];[u'Amy', u'Archana'];0;0
Sharafat Gayi Tel Lene;11;3;2;[u'Dawood', u'D.K.', u'Rasheeda', u'Thawani', u'Megha', u'Prithvi', u'Rachel', u'Oberoi', u'Prithavi', u'Sam', u'India'];[u'Dawood', u'Oberoi', u'Sam'];[u'Megha', u'Rachel'];0;0
Baby;10;6;1;[u'Maulana', u'Shukla', u'Bilal', u'Jai', u'Feroz', u'Wasim', u'Shabana', u'Nepal', u'Ajay', u'India'];[u'Maulana', u'Shukla', u'Jai', u'Feroz', u'Wasim', u'Ajay'];[u'Shabana'];1;1

Dolly Ki Doli;2;1;1;[u'Dolly', u'Robin'];[u'Robin'];[u'Dolly'];0;0
Hawaizaada;6;3;1;[u'Sitara', u'Heartbroken', u'Shivi', u'Shivkar', u'Pandit', u'Shastri'];[u'Shivkar', u'Pandit', u'Shastri'];[u'Sitara'];0;0
Khamoshiyan: Silences Have Secrets;4;2;1;[u'Meera', u'Kashmir', u'Kabir', u'Jaidev'];[u'Kabir', u'Jaidev'];[u'Meera'];0;0
Rahasya;0;0;0;[];[];[];0;0
Jai Jawaan Jai Kisaan;0;0;0;[];[];[];1;0

Shamitabh;5;3;0;[u'Akshara', u'Amitabh', u'Film', u'Danish', u'Mumbai'];[u'Akshara', u'Amitabh', u'Danish'];[];0;0
MSG: The Messenger;0;0;0;[];[];[];0;0
Roy;6;3;3;[u'Meera', u'infamous', u'Kabir', u'Ayesha', u'Tia', u'Roy'];[u'infamous', u'Kabir', u'Roy'];[u'Meera', u'Ayesha', u'Tia'];0;0
Badlapur;7;3;0;[u'a', u'Liak', u'Raghu', u'Harman', u'Robin', u'Misha', u'Jhimli'];[u'Raghu', u'Harman', u'Robin'];[];1;1

Qissa;5;3;1;[u'Neeli', u'his', u'Kanwar', u'Umber', u'Mehar'];[u'Kanwar', u'Umber', u'Mehar'];[u'his'];1;1

Ab Tak Chhappan 2;9;4;1;[u'Rauf', u'Aman', u'Shalu', u'Rawale', u'Sadhu', u'Home', u'Mumbai', u'Thorat', u'Jagirdar'];[u'Rauf', u'Aman', u'Sadhu', u'Home'];[u'Shalu'];0;0
Dum Laga Ke Haisha;3;1;2;[u'but', u'Sandhya', u'Prem'];[u'Prem'];[u'but', u'Sandhya'];0;0
Badmashiyaan;10;3;1;[u'Palak', u'Jassi', u'Dev', u'Pinku', u'night', u'Gurinder', u'Velvet', u'Pinkesh', u'Naari', u'two'];[u'Dev', u'Gurinder', u'Pinkesh'];[u'Jassi'];1;1

Coffee Bloom;1;1;0;[u'Dev'];[u'Dev'];[];1;1

Dirty Politics;0;0;0;[];[];[];1;1

Hey Bro;0;0;0;[];[];[];0;0
NH10;8;2;4;[u'the', u'Meera', u'a', u'Ammaji', u'puzzled', u'Pinky', u'Arjun', u'Police'];[u'Arjun', u'Police'];[u'Meera', u'a', u'puzzled', u'Pinky'];0;0
Dilliwali Zaalim Girlfriend;0;0;0;[];[];[];0;0
Hunterrr;14;6;5;[u'Dilip', u'a', u'15', u'Anju', u'Jyotsna', u'their', u'Parul', u'Mandar', u'Tripti', u'Kshitij', u'Chaxx', u'Jyotsana', u'Deepak', u'Savita'];[u'Dilip', u'15', u'their', u'Mandar', u'Kshitij', u'Deepak'];[u'a', u'Anju', u'Jyotsna', u'Parul', u'Savita'];1;0

Barkhaa;0;0;0;[];[];[];1;1

Detective Byomkesh Bakshy;0;0;0;[];[];[];1;0

Paisa Ho Paisa;0;0;0;[];[];[];1;0

Luckhnowi Ishq;4;3;1;[u'Professor', u'Lucknow', u'Prem', u'Sunaina'];[u'Professor', u'Lucknow', u'Prem'];[u'Sunaina'];0;0
Dharam Sankat Mein;9;0;2;[u'Muslims', u'Immam', u'Islam', u'Neelanand', u'Manchala', u'Shraddha', u'Dharampal', u'Punjabi', u'Imaam'];[];[u'Shraddha', u'Punjabi'];0;0
Ek Paheli Leela;9;1;3;[u'Meera', u'Ranveer', u'Bikram', u'Karan', u'Bhairao', u'Radhika', u'Mumbai', u'Shravan', u'Leela'];[u'Bikram'];[u'Meera', u'Radhika', u'Leela'];1;1

Court;0;0;0;[];[];[];1;0

Margarita with a Straw;7;1;3;[u'Khanum', u'Delhi', u'New', u'Shubhangini', u'Bangladeshi', u'Laila', u'Jared'];[u'Jared'];[u'Khanum', u'Bangladeshi', u'Laila'];0;0
Mr. X;12;6;2;[u'the', u'Tiwari', u'Bhardwaj', u'Raghu', u'Popo', u'invisible', u'Siya', u'tricks', u'Raghuram', u'panicky', u'Bhardwaaj', u'ACP'];[u'Tiwari', u'Raghu', u'Popo', u'Siya', u'Raghuram', u'panicky'];[u'Bhardwaj', u'tricks'];1;1

NH-8 Road to Nidhivan;0;0;0;[];[];[];0;0
Ishq Ke Parindey;0;0;0;[];[];[];0;0
Kaagaz Ke Fools;0;0;0;[];[];[];0;0
Gabbar is Back;15;11;1;[u'Professor', u'unconscious', u'Gabbar', u'Vikas', u'Sadhuram', u'Aditya', u'Police', u'the', u'Patil', u'Pahwa', u'National', u'Kuldeep', u'builder', u'Digvijay', u'Shruti'];[u'Professor', u'unconscious', u'Gabbar', u'Vikas', u'Aditya', u'Police', u'the', u'Pahwa', u'Kuldeep', u'builder', u'Digvijay'];[u'Shruti'];1;0

Sabki Bajegi Band;0;0;0;[];[];[];0;0

Kuch Kuch Locha Hai;6;2;1;[u'Shanaya', u'Naina', u'Jigar', u'Praveen', u'Kokila', u'Patel'];[u'Praveen', u'Patel'];[u'Naina'];0;0
Piku;10;4;0;[u'the', u'The', u'Delhi', u'Dr.', u'Syed', u'Rana', u'Piku', u'Kolkata', u'Chhobi', u'Bhashkor'];[u'Dr.', u'Syed', u'Rana', u'Piku'];[];1;0

Bombay Velvet;8;3;1;[u'Rosie', u'Chimman', u'Johnny', u'Bombay', u'Mistri', u'Balraj', u'Jimmy', u'Khambatta'];[u'Johnny', u'Mistri', u'Jimmy'];[u'Rosie'];1;0

Main Hoon Rajinikanth;0;0;0;[];[];[];1;1

Tanu Weds Manu Returns;15;2;6;[u'Raja', u'Komal', u'Delhi', u'Payal', u'Omi', u'Pappi', u'India', u'Jassi', u'Kanpur', u'Tanu', u'Chintu', u'Kusum', u'drunken', u'London', u'Manu'];[u'Raja', u'Manu'];[u'Komal', u'Payal', u'Omi', u'Jassi', u'Tanu', u'Kusum'];1;1

I Love Desi;0;0;0;[];[];[];0;0
Ishqedarriyaan;3;0;0;[u'Ishqedarriyaan', u'Aagam', u'Luvleen'];[];[];0;0
P Se PM Tak;0;0;0;[];[];[];0;0
Welcome 2 Karachi;5;2;0;[u'Taliban', u'Pakistan', u'Talibani', u'Shami', u'Kedar'];[u'Shami', u'Kedar'];[];0;0
Dil Dhadakne Do;11;5;2;[u'dancer', u'Neelam', u'Mehra', u'Rana', u'Manav', u'Farah', u'Noori', u'Kabir', u'Kamal', u'Ayesha', u'Sunny'];[u'Rana', u'Manav', u'Noori', u'Kabir', u'Kamal'];[u'Neelam', u'Ayesha'];1;1

Mere Genie Uncle 3D;0;0;0;[];[];[];1;0

Hamari Adhuri Kahani;4;2;0;[u'Hari', u'Aarav', u'Vasudha', u'Father'];[u'Hari', u'Father'];[];0;0
ABCD 2;9;5;0;[u'Mukund', u'jealous', u'Olive', u'Vishnu', u'Suru', u'Hari', u'Vinnie', u'Vinod', u'Las'];[u'jealous', u'Vishnu', u'Hari', u'Vinnie', u'Vinod'];[];0;0
Miss Tanakpur Haazir Ho;7;1;1;[u'Maya', u'Miss', u'Saulaal', u'Sualaal', u'Arjun', u'FIR', u'Tanakpur'];[u'Arjun'];[u'Maya'];0;0
Uvaa;0;0;0;[];[];[];0;0
Bezubaan Ishq;0;0;0;[];[];[];0;0
Guddu Rangeela;3;1;0;[u'Rangeela', u'Guddu', u'Billu'];[u'Guddu'];[];0;0
Second Hand Husband;3;1;1;[u'Neha', u'Rajbir', u'Gurpreet'];[u'Rajbir'];[u'Neha'];0;0
Baahubali;20;4;3;[u'Kattappa', u'tearful', u'Mahismati', u'Kalakeya', u'Amarendra', u'Sivagami', u'Sanga', u'Queen', u'Sivudu', u'Bijjaladeva', u'enraged', u'Emperor', u'The', u'the', u'Bhallaladeva', u'Inkoshi', u'Avantika', u'Devasena', u'Kalakeyas', u'Bhadra'];[u'Kattappa', u'Kalakeya', u'Bijjaladeva', u'Emperor'];[u'tearful', u'Queen', u'Avantika'];0;0
I Love NY;0;0;0;[];[];[];1;1

Bajrangi Bhaijaan;11;4;1;[u'Rasika', u'Sultanpur', u'Delhi', u'Munni', u'Pakistan', u'Pawan', u'Bajrangi', u'Nawab', u'Shahida', u'Shahid', u'Dayanand'];[u'Pawan', u'Bajrangi', u'Nawab', u'Shahid'];[u'Shahida'];0;0

Aisa Yeh Jahaan;5;1;1;[u'Ananya', u'Rajib', u'Kuhi', u'Mumbai', u'Pakhi'];[u'Rajib'];[u'Ananya'];0;0
Masaan;0;0;0;[];[];[];1;1

Drishyam;13;3;3;[u'Vijay', u'Sub-Inspector', u'Anju', u'Anu', u'an', u'The', u'the', u'Meera', u'Salgaonkar', u'Nandini', u'Gaitonde', u'Goa', u'Sam'];[u'Vijay', u'Sub-Inspector', u'Sam'];[u'Anju', u'Meera', u'Nandini'];1;1

Bangistan;5;4;1;[u'Rosie', u'Hafeez', u'Praveen', u'Ishwarchand', u'Allah'];[u'Hafeez', u'Praveen', u'Ishwarchand', u'Allah'];[u'Rosie'];0;0
All Is Well;5;2;1;[u'Nimmi', u'Cheema', u'Inder', u'Bhajanglal', u'Pammi'];[u'Cheema', u'Inder'];[u'Nimmi'];0;0
Gour Hari Dastaan;1;1;0;[u'Gour'];[u'Gour'];[];0;0
Phantom;16;10;0;[u'Daniyal', u'Umvi', u'Nawaz', u'Chicago', u'Rosario', u'Sajid', u'Saeed', u'Pakistani', u'local', u'Jude', u'Sahabuddin', u'Pakistan', u'Haaris', u'David', u'Matthew', u'ISI'];[u'Nawaz', u'Rosario', u'Sajid', u'Saeed', u'local', u'Jude', u'Sahabuddin', u'Haaris', u'David', u'Matthew'];[];0;0
Welcome Back;11;4;3;[u'Bhai', u'Honey', u'Dr.', u'Unbeknownst', u'Majnu', u'Babita', u'Ajju', u'Doctor', u'Ranjana', u'Poonam', u'Uday'];[u'Bhai', u'Dr.', u'Doctor', u'Uday'];[u'Babita', u'Ranjana', u'Poonam'];0;0
Sorry Daddy;6;4;1;[u'Anishka', u'Ravi', u'Daddan', u'Inspector', u'Aditya', u'Sevak'];[u'Ravi', u'Inspector', u'Aditya', u'Sevak'];[u'Anishka'];1;0

Katti Batti;3;0;2;[u'Payal', u'Madhav', u'Maddy'];[];[u'Payal', u'Madhav'];1;1

Meeruthiya Gangster;0;0;0;[];[];[];0;0

MSG-2:The Messenger;9;4;0;[u'Tibru', u'Army', u'Eklavya', u'Durjan', u'Babru', u'Aadi', u'Ajgar', u'Arjun', u'Guruji'];[u'Durjan', u'Aadi', u'Arjun', u'Guruji'];[];0;0
Kis Kisko Pyaar Karoon;6;3;1;[u'Kumar', u'Shiv', u'Deepika', u'Karan', u'Karva', u'Tiger'];[u'Kumar', u'Shiv', u'Tiger'];[u'Deepika'];1;1

Calendar Girls;20;3;3;[u'Nandita', u'Rohtak', u'Kolkata', u'Aniruddh', u'Harsh', u'CBI', u'Sharon', u'Jodhpur', u'Inzamam', u'Hyderabad', u'Nazneen', u'Naina', u'Paroma', u'Mayuri', u'Pinaki', u'Rehaan', u'Timmy', u'Lahore', u'Goa', u'Tiwariji'];[u'Sharon', u'Inzamam', u'Timmy'];[u'Nandita', u'Nazneen', u'Naina'];1;1

Bhaag Johnny;0;0;0;[];[];[];1;1

Singh Is Bliing;9;5;2;[u'Emily', u'Romania', u'Mr', u'Goa', u'Mark', u'Sara', u'Singh', u'Raftaar', u'Kirpal'];[u'Mr', u'Mark', u'Singh', u'Raftaar', u'Kirpal'];[u'Emily', u'Sara'];0;0

Talvar;11;4;1;[u'Kanhaiya', u'25', u'Kumar', u'Ashwin', u'CDI', u'Noida', u'Ramesh', u'Khempal', u'Shruti', u'Joint', u'Tandons'];[u'Kumar', u'Ashwin', u'Ramesh', u'Joint'];[u'Shruti'];0;0
Jazbaa;7;2;1;[u'Garima', u'Anuradha', u'Sanaya', u'Niyaaz', u'Sia', u'Mahesh', u'Sam'];[u'Mahesh', u'Sam'];[u'Anuradha'];1;1

Bumper Draw;0;0;0;[];[];[];0;0
Chinar Daastaan-E-Ishq;0;0;0;[];[];[];1;0

Pyaar Ka Punchnama 2;7;3;2;[u'Siddharth', u'Gogo', u'Thakur', u'Kusum', u'Supriya', u'Ruchika', u'Chiku'];[u'Siddharth', u'Gogo', u'Thakur'];[u'Kusum', u'Supriya'];0;0
Wedding Pullav;0;0;0;[];[];[];1;1

Shaandaar;8;2;3;[u'JJ', u'Isha', u'Kamla', u'Fundwani', u'Mr', u'Alia', u'Bipin', u'Robin'];[u'JJ', u'Mr'];[u'Isha', u'Kamla', u'Alia'];0;0
Titli;2;0;0;[u'Neelu', u'Titli'];[];[];0;0
Main Aur Charles;0;0;0;[];[];[];1;0

Once Upon A Time In Bihar;0;0;0;[];[];[];1;0

Four Pillars of Basement;0;0;0;[];[];[];0;0
Charlie Kay Chakkar Mein;1;0;0;[u'Four'];[];[];0;0
Yaara Silly Silly;7;2;2;[u'the', u'Mallika', u'Delhi', u'Soumitra', u'Sammy', u'Devanshi', u'Mumbai'];[u'Soumitra', u'Sammy'];[u'Mallika', u'Devanshi'];0;0
Prem Ratan Dhan Payo;10;5;3;[u'Vijay', u'Princess', u'Yuvraj', u'Pritampur', u'Maithili', u'Chirag', u'Radhika', u'Rajkumari', u'Prem', u'Ajay'];[u'Vijay', u'Yuvraj', u'Chirag', u'Prem', u'Ajay'];[u'Princess', u'Radhika', u'Rajkumari'];1;1

X;4;1;2;[u'Anshuman', u'Baker', u'Shireen', u'K'];[u'Anshuman'];[u'Baker', u'Shireen'];0;0
Angry Indian Goddesses;8;0;5;[u'a', u'A', u'Su', u'Pamela', u'Freida', u'Nargis', u'Jo', u'Frieda'];[];[u'Pamela', u'Freida', u'Nargis', u'Jo', u'Frieda'];0;0

Tamasha;8;2;1;[u'Frustrated', u'Ved', u'Tara', u'An', u'an', u'meeting', u'Corsica', u'real-life'];[u'Frustrated', u'an'];[u'Tara'];1;1

Hate Story 3;5;3;0;[u'Saurav', u'Siya', u'Aditya', u'Vikram', u'Kaya'];[u'Aditya', u'Vikram', u'Kaya'];[];1;1

Kajarya;0;0;0;[];[];[];0;0
The Silent Heroes;0;0;0;[];[];[];0;0
Bajirao Mastani;15;7;0;[u'young', u'Shamsher', u'Bajirao', u'Bai', u'Kashibai', u'Kashi', u'Nasir', u'Shripad', u'Ambaji', u'Radhabai', u'Mastani', u'Balaji', u'Pune', u'Chhatrasal', u'Shiva'];[u'young', u'Shamsher', u'Nasir', u'Shripad', u'Ambaji', u'Balaji', u'Shiva'];[];1;1

Mr Joe B. Carvalho;4;4;0;[u'Joe', u'Mr', u'clueless', u'Carlos'];[u'Joe', u'Mr', u'clueless', u'Carlos'];[];1;1

Sholay 3D;6;4;1;[u'Veeru', u'Jai', u'Basanti', u'Thakur', u'Gabbar', u'Ramgarh'];[u'Veeru', u'Jai', u'Thakur', u'Gabbar'];[u'Basanti'];0;0
Dedh Ishqiya;12;3;2;[u'Khalujaan', u'Muniya', u'Majidabad', u'Khalujan', u'Khaalujaan', u'Jaan', u'Babban', u'penniless', u'Mushtaq', u'Nawab', u'Begum', u'widowed'];[u'Jaan', u'Mushtaq', u'Nawab'];[u'penniless', u'Begum'];0;0
Yaariyan;6;2;1;[u'Debu', u'Saloni', u'Lakshya', u'Australia', u'cousin', u'Neil'];[u'cousin', u'Neil'];[u'Saloni'];1;1

Karle Pyaar Karle;2;1;0;[u'Kabir', u'Preet'];[u'Kabir'];[];1;1

Miss Lovely;0;0;0;[];[];[];0;0

Paranthe Wali Gali;0;0;0;[];[];[];0;0

Strings Of Passion;0;0;0;[];[];[];0;0
One by Two;0;0;0;[];[];[];1;1

Babloo Happy Hai;0;0;0;[];[];[];0;0
Hasee Toh Phasee;5;1;1;[u'the', u'these', u'Meeta', u'Nikhil', u'Karishma'];[u'Nikhil'];[u'Karishma'];1;1

Heartless;4;2;1;[u'Dr.', u'Ria', u'Aditya', u'Gayatri'];[u'Dr.', u'Aditya'];[u'Gayatri'];1;0

Ya Rab;4;3;0;[u'Lucknow', u'Khan', u'Ikram', u'Ran'];[u'Khan', u'Ikram', u'Ran'];[];0;0
Gunday;16;11;1;[u'Calcutta', u'Bikram', u'Nandita', u'Dutta', u'Kaali', u'Himanshu', u'bewildered', u'Bala', u'Police', u'ACP', u'Durga', u'enraged', u'the', u'Sarkar', u'Lateef', u'Dibakar'];[u'Bikram', u'Dutta', u'Kaali', u'Himanshu', u'bewildered', u'Bala', u'Police', u'ACP', u'enraged', u'Sarkar', u'Lateef'];[u'Nandita'];1;1

