movieTitle_year,singer_name,gender,song_count
Naaraaz (1994 film)_1994,Alisha Chinai,UNKNOWN,1
Naaraaz (1994 film)_1994,Alka Yagnik,FEMALE,1
Naaraaz (1994 film)_1994,Numbers in Action,UNKNOWN,1
Naaraaz (1994 film)_1994,Dil Hi To Hai,UNKNOWN,1
Naaraaz (1994 film)_1994,Udit Narayan,MALE,1
Naaraaz (1994 film)_1994,Ila Arun,UNKNOWN,1
Aap Ki Kasam_1974,Lata Mangeshkar,FEMALE,5
Aap Ki Kasam_1974,Kishore Kumar,MALE,5
Nazar Ke Samne_1994,Kumar Sanu,MALE,2
Nazar Ke Samne_1994,Sadhana Sargam,FEMALE,2
Nazar Ke Samne_1994,Mohammad Aziz,UNKNOWN,1
Nazar Ke Samne_1994,Abhijeet Bhattacharya,MALE,1
Nazar Ke Samne_1994,Kavita Krishnamurthy,FEMALE,2
Paramaatma (1994 film)_1994,Kumar Sanu,MALE,4
Paramaatma (1994 film)_1994,Sudesh Bhosle,MALE,2
Paramaatma (1994 film)_1994,Alka Yagnik,FEMALE,3
Paramaatma (1994 film)_1994,S P Balasubrahmanyam,MALE,3
Paramaatma (1994 film)_1994,S. P. Balasubrahmanyam,MALE,3
Paramaatma (1994 film)_1994,Bali Brahmbhatt,UNKNOWN,2
Ajnabee (1974 film)_1974,Kishore Kumar,MALE,4
Ajnabee (1974 film)_1974,Lata Mangeshkar,FEMALE,2
Ajnabee (1974 film)_1974,Rajesh Khanna,MALE,1
Ajnabee (1974 film)_1974,Asha Bhosle,FEMALE,1
Pathreela Raasta_1994,Alka Yagnik,FEMALE,5
Pathreela Raasta_1994,Kumar Sanu,MALE,3
Pathreela Raasta_1994,Sudesh Bhosle,MALE,3
Pathreela Raasta_1994,Alisha Chinai,UNKNOWN,3
Pathreela Raasta_1994,Kavita Krishnamurthy,FEMALE,2
Pathreela Raasta_1994,Udit Narayan,MALE,1
Prem Shakti_1994,Lata Mangeshkar,FEMALE,7
Prem Shakti_1994,Udit Narayan,MALE,10
Prem Shakti_1994,Sadhana Sargam,FEMALE,1
Prem Yog_1994,Babul Supriyo,MALE,2
Prem Yog_1994,Anuradha Paudwal,FEMALE,7
Prem Yog_1994,Kumar Sanu,MALE,4
Prem Yog_1994,Abhijeet,MALE,3
Prem Yog_1994,Vinod Rathod,UNKNOWN,4
Prem Yog_1994,Sadhana Sargam,FEMALE,1
Prem Yog_1994,Hema Sardesai,UNKNOWN,3
Prem Yog_1994,Ila Arun,UNKNOWN,1
Prem Yog_1994,Arun Bakshi,MALE,1
Albeli_1974,Suman Kalyanpur,FEMALE,1
Albeli_1974,Kanchan,UNKNOWN,1
Albeli_1974,Nazima,FEMALE,1
Albeli_1974,Mukesh (singer),MALE,1
Albeli_1974,Manna Dey,MALE,1
Albeli_1974,Asha Bhosle,FEMALE,1
Albeli_1974,Lata Mangeshkar,FEMALE,1
Amir Garib_1974,Kishore Kumar,MALE,5
Amir Garib_1974,Lata Mangeshkar,FEMALE,3
Amir Garib_1974,Manna Dey,MALE,1
Raat Ke Gunaah_1994,Alka Yagnik,FEMALE,3
Raat Ke Gunaah_1994,Udit Narayan,MALE,1
Raat Ke Gunaah_1994,Alisha Chinoy,UNKNOWN,1
Raat Ke Gunaah_1994,Abhijeet,MALE,1
Saajan Ka Ghar_1994,Kumar Sanu,MALE,4
Saajan Ka Ghar_1994,Alka Yagnik,FEMALE,7
Saajan Ka Ghar_1994,Suresh Wadkar,MALE,1
Saajan Ka Ghar_1994,Manhar Udhas,UNKNOWN,1
Saajan Ka Ghar_1994,Sadhana Sargam,FEMALE,2
Apradhi (1974 film)_1974,Mahendra Kapoor,MALE,2
Apradhi (1974 film)_1974,Suman Kalyanpur,FEMALE,5
Apradhi (1974 film)_1974,Mukesh (singer),MALE,1
Apradhi (1974 film)_1974,Mukesh,MALE,1
Salaami_1994,Kumar Sanu,MALE,5
Salaami_1994,Asha Bhosle,FEMALE,1
Salaami_1994,Alka Yagnik,FEMALE,6
Salaami_1994,Pankaj Udhas,MALE,2
Salaami_1994,Kavita Krishnamurthy,FEMALE,1
Sangdil Sanam_1994,Amit Kumar,FEMALE,4
Sangdil Sanam_1994,Sadhana Sargam,FEMALE,2
Sangdil Sanam_1994,S.P. Balasubramaniam,MALE,1
Sangdil Sanam_1994,Kavita Krishnamurthy,FEMALE,2
Sangdil Sanam_1994,Suneeta Rao,UNKNOWN,1
Azad Mohabbat_1974,Mahendra Kapoor,MALE,2
Azad Mohabbat_1974,Lata Mangeshkar,FEMALE,2
Azad Mohabbat_1974,E,UNKNOWN,2
Azad Mohabbat_1974,Asha Bhosle,FEMALE,2
Stuntman (film)_1994,Kumar Sanu,MALE,5
Stuntman (film)_1994,Alka Yagnik,FEMALE,5
Stuntman (film)_1994,Bali Brahmbhatt,UNKNOWN,1
Stuntman (film)_1994,Sonu Nigam,MALE,1
Stuntman (film)_1994,Suhasini Maniratnam,FEMALE,1
Badhti Ka Naam Dadhi_1974,Kishore Kumar,MALE,6
Badhti Ka Naam Dadhi_1974,Manna Dey,MALE,1
Badhti Ka Naam Dadhi_1974,Mohammed Rafi,MALE,1
Badhti Ka Naam Dadhi_1974,Asha Bhosle,FEMALE,1
Badhti Ka Naam Dadhi_1974,I. S. Johar,UNKNOWN,1
Badhti Ka Naam Dadhi_1974,Bhagavan,UNKNOWN,1
Badhti Ka Naam Dadhi_1974,Sundar,UNKNOWN,1
Badhti Ka Naam Dadhi_1974,Amit Kumar,FEMALE,1
Badhti Ka Naam Dadhi_1974,Bappi Lahiri,MALE,1
Badhti Ka Naam Dadhi_1974,Bhupinder Singh (musician),UNKNOWN,1
Teesra Kaun?_1994,Abhijeet Bhattacharya,MALE,1
Teesra Kaun?_1994,Udit Narayan,MALE,2
Teesra Kaun?_1994,Kh-55,UNKNOWN,1
Teesra Kaun?_1994,Alka Yagnik,FEMALE,1
Teesra Kaun?_1994,Bali Brahmbhatt,UNKNOWN,1
Teesra Kaun?_1994,Suneeta Rao,UNKNOWN,1
Teesra Kaun?_1994,200506 Bundesliga,UNKNOWN,1
Teesra Kaun?_1994,Sadhana Sargam,FEMALE,1
Teesra Kaun?_1994,Kumar Sanu,MALE,1
Teesra Kaun?_1994,Poornima,UNKNOWN,1
Badi Maa_1974,Noor Jehan,FEMALE,4
Badi Maa_1974,Meenaxi: A Tale of Three Cities,MALE,2
Badi Maa_1974,Alka Yagnik,FEMALE,3
Badi Maa_1974,Lata Mangeshkar,FEMALE,2
Badi Maa_1974,Ishwarlal Jain,MALE,1
The Gentleman (film)_1994,Indeewar,UNKNOWN,2
The Gentleman (film)_1994,Rahat Indori,MALE,1
The Gentleman (film)_1994,Numbers in Action,UNKNOWN,3
The Gentleman (film)_1994,Shri Ram College of Commerce,UNKNOWN,3
Udhaar Ki Zindagi_1994,Sushma Shrestha,FEMALE,1
Udhaar Ki Zindagi_1994,Kumar Sanu,MALE,3
Udhaar Ki Zindagi_1994,Alka Yagnik,FEMALE,2
Udhaar Ki Zindagi_1994,Sadhana Sargam,FEMALE,2
Udhaar Ki Zindagi_1994,Udit Narayan,MALE,1
Udhaar Ki Zindagi_1994,Suresh Wadkar,MALE,2
Udhaar Ki Zindagi_1994,Kavita Krishnamurthy,FEMALE,1
Balak Dhruv_1974,Mohammed Rafi,MALE,2
Balak Dhruv_1974,Krishna Kalle,FEMALE,3
Balak Dhruv_1974,Balak Dhruv,UNKNOWN,1
Balak Dhruv_1974,Asha Bhosle,FEMALE,4
Vaade Iraade_1994,SP Balasubramanyam,MALE,1
Vaade Iraade_1994,Kavita Krishnamurthy,FEMALE,1
Vaade Iraade_1994,S. P. Balasubrahmanyam,MALE,2
Vaade Iraade_1994,Asha Bhosle,FEMALE,1
Vaade Iraade_1994,Pankaj Udhas,MALE,1
Vaade Iraade_1994,Jatin-Lalit,UNKNOWN,1
Vaade Iraade_1994,Sushma Shrestha,FEMALE,1
Vaade Iraade_1994,Purnima,UNKNOWN,1
Bazaar Band Karo_1974,Mukesh (singer),MALE,1
Bazaar Band Karo_1974,Mukesh,MALE,1
Bazaar Band Karo_1974,Asha Bhosle,FEMALE,5
Bazaar Band Karo_1974,Kishore Kumar,MALE,2
Yaar Gaddar_1994,Kumar Sanu,MALE,2
Yaar Gaddar_1994,Alka Yagnik,FEMALE,3
Yaar Gaddar_1994,Udit Narayan,MALE,3
Yaar Gaddar_1994,Numbers in Action,UNKNOWN,1
Yaar Gaddar_1994,Yaar Gaddar,UNKNOWN,1
Yeh Dillagi (1994 film)_1994,Lata Mangeshkar,FEMALE,5
Yeh Dillagi (1994 film)_1994,Kumar Sanu,MALE,3
Yeh Dillagi (1994 film)_1994,Udit Narayan,MALE,2
Yeh Dillagi (1994 film)_1994,Abhijeet Bhattacharya,MALE,1
Yeh Dillagi (1994 film)_1994,Pankaj Udhas,MALE,1
Yeh Dillagi (1994 film)_1994,Abhijeet,MALE,1
Yeh Dillagi (1994 film)_1994,Instrumental,UNKNOWN,1
Bidaai (1974 film)_1974,Lata Mangeshkar,FEMALE,3
Bidaai (1974 film)_1974,Suman Kalyanpur,FEMALE,1
Bidaai (1974 film)_1974,Kishore Kumar,MALE,2
Bidaai (1974 film)_1974,Asha Bhosle,FEMALE,1
Yuhi Kabhi_1994,Udit Narayan,MALE,3
Yuhi Kabhi_1994,Kumar Sanu,MALE,2
Yuhi Kabhi_1994,Kavita Krishnamurthy,FEMALE,2
Call Girl (1974 film)_1974,Kishore Kumar,MALE,5
Call Girl (1974 film)_1974,Lata Mangeshkar,FEMALE,3
Call Girl (1974 film)_1974,Asha Bhosle,FEMALE,3
Call Girl (1974 film)_1974,Biren Mookerjee,UNKNOWN,2
Zaalim_1994,Anu Malik,MALE,1
Zaalim_1994,Alisha Chinai,UNKNOWN,2
Zaalim_1994,Abhijeet,MALE,1
Zaalim_1994,Kumar Sanu,MALE,2
Zaalim_1994,Alka Yagnik,FEMALE,2
Zaalim_1994,Vinod Rathod,UNKNOWN,1
Charitraheen_1974,Lata Mangeshkar,FEMALE,2
Charitraheen_1974,Asha Bhosle,FEMALE,2
Charitraheen_1974,Kishore Kumar,MALE,1
Zakhmi Dil (1994 film)_1994,Sadhana Sargam,FEMALE,3
Zakhmi Dil (1994 film)_1994,Udit Narayan,MALE,1
Zakhmi Dil (1994 film)_1994,Kavita Krishnamurthy,FEMALE,2
Zakhmi Dil (1994 film)_1994,Kumar Sanu,MALE,3
Zakhmi Dil (1994 film)_1994,Ila Arun,UNKNOWN,1
Zakhmi Dil (1994 film)_1994,Jayshree Soni,FEMALE,1
Chattan Singh_1974,Mubarak Begum,FEMALE,2
Chattan Singh_1974,Mukesh (singer),MALE,1
Chattan Singh_1974,Asha Bhosle,FEMALE,4
Chattan Singh_1974,Mukesh,MALE,1
Chattan Singh_1974,Kishore Kumar,MALE,2
Chattan Singh_1974,Usha Timothy,FEMALE,1
Chattan Singh_1974,5 Rifles,UNKNOWN,1
Zamane Se Kya Darna_1994,Sadhna Sargam,FEMALE,2
Zamane Se Kya Darna_1994,Sadhana Sargam,FEMALE,1
Zamane Se Kya Darna_1994,Udit Narayan,MALE,4
Zamane Se Kya Darna_1994,Kumar Sanu,MALE,2
Zamane Se Kya Darna_1994,Alka Yagnik,FEMALE,1
Zamane Se Kya Darna_1994,Asha Bhosle,FEMALE,1
Zamane Se Kya Darna_1994,Zamane Se Kya Darna,UNKNOWN,1
Chhote Sarkar (1974 film)_1974,Asha Bhosle,FEMALE,2
Chhote Sarkar (1974 film)_1974,Krishna Kalle,FEMALE,1
Chhote Sarkar (1974 film)_1974,Mohammed Rafi,MALE,2
Chor Machaye Shor_1974,Kishore Kumar,MALE,2
Chor Machaye Shor_1974,Lata Mangeshkar,FEMALE,1
Chor Machaye Shor_1974,Asha Bhosle,FEMALE,3
Chowkidar_1974,Asha Bhosle,FEMALE,3
Chowkidar_1974,Lata Mangeshkar,FEMALE,1
Chowkidar_1974,Mohammed Rafi,MALE,3
Chowkidar_1974,Mukesh (singer),MALE,1
Dawat_1974,Asha Bhosle,FEMALE,3
Dawat_1974,Mukesh (singer),MALE,1
Dawat_1974,Usha Mangeshkar,FEMALE,1
Dhuen Ki Lakeer_1974,Mohammed Rafi,MALE,4
Dhuen Ki Lakeer_1974,Vani Jairam,FEMALE,2
Dhuen Ki Lakeer_1974,Nitin Mukesh,MALE,1
Dhuen Ki Lakeer_1974,Dhuen Ki Lakeer,UNKNOWN,1
Dhuen Ki Lakeer_1974,Shamji v Johnson Matthey Bankers Ltd,UNKNOWN,1
Dil Diwana_1974,Kishore Kumar,MALE,6
Dil Diwana_1974,Asha Bhosle,FEMALE,5
Dil Diwana_1974,Manna Dey,MALE,1
Dilwale Dulhania Le Jayenge_1995,Pamela Chopra,FEMALE,1
Dilwale Dulhania Le Jayenge_1995,Manpreet Kaur,FEMALE,1
Dilwale Dulhania Le Jayenge_1995,Lata Mangeshkar,FEMALE,4
Dilwale Dulhania Le Jayenge_1995,Udit Narayan,MALE,3
Dilwale Dulhania Le Jayenge_1995,Kumar Sanu,MALE,1
Dilwale Dulhania Le Jayenge_1995,Asha Bhosle,FEMALE,1
Dilwale Dulhania Le Jayenge_1995,Abhijeet Bhattacharya,MALE,1
Do Aankhen_1974,Mohammed Rafi,MALE,5
Do Aankhen_1974,Ganga Ki Kasam,UNKNOWN,1
Do Aankhen_1974,Asha Bhosle,FEMALE,2
Karan Arjun_1995,Kumar Sanu,MALE,3
Karan Arjun_1995,Udit Narayan,MALE,2
Karan Arjun_1995,Alka Yagnik,FEMALE,5
Karan Arjun_1995,Mohammed Aziz,UNKNOWN,1
Karan Arjun_1995,Sudesh Bhosle,MALE,1
Karan Arjun_1995,Sadhana Sargam,FEMALE,1
Karan Arjun_1995,Lata Mangeshkar,FEMALE,1
Karan Arjun_1995,Ila Arun,UNKNOWN,1
Do Chattane_1974,Manna Dey,MALE,4
Do Chattane_1974,Mohammed Rafi,MALE,5
Do Chattane_1974,Asha Bhosle,FEMALE,4
Do Chattane_1974,Ganga Ki Kasam,UNKNOWN,1
Barsaat (1995 film)_1995,Kumar Sanu,MALE,5
Barsaat (1995 film)_1995,Alka Yagnik,FEMALE,3
Barsaat (1995 film)_1995,Sadhana Sargam,FEMALE,1
Barsaat (1995 film)_1995,Sonu Nigam,MALE,2
Barsaat (1995 film)_1995,Kavita Krishnamurthy,FEMALE,1
Do Nambar Ke Amir_1974,Asha Bhosle,FEMALE,4
Do Nambar Ke Amir_1974,Kishore Kumar,MALE,1
Coolie No. 1 (1995 film)_1995,Kumar Sanu,MALE,5
Coolie No. 1 (1995 film)_1995,Alka Yagnik,FEMALE,3
Coolie No. 1 (1995 film)_1995,Sushma Shrestha,FEMALE,1
Coolie No. 1 (1995 film)_1995,Abhijeet Bhattacharya,MALE,1
Coolie No. 1 (1995 film)_1995,Coolie No. 1 (1995 film),UNKNOWN,1
Coolie No. 1 (1995 film)_1995,Udit Narayan,MALE,1
Coolie No. 1 (1995 film)_1995,Sadhna Sargam,FEMALE,1
Doosri Sita_1974,Asha Bhosle,FEMALE,2
Doosri Sita_1974,Lata Mangeshkar,FEMALE,1
Doosri Sita_1974,Nitin Mukesh,MALE,1
Sabse Bada Khiladi_1995,Kumar Sanu,MALE,4
Sabse Bada Khiladi_1995,Alka Yagnik,FEMALE,2
Sabse Bada Khiladi_1995,Abhijeet Bhattacharya,MALE,2
Sabse Bada Khiladi_1995,Rajesh Roshan,MALE,1
Dost (1974 film)_1974,Mohammed Rafi,MALE,1
Dost (1974 film)_1974,Lata Mangeshkar,FEMALE,2
Dost (1974 film)_1974,Shatrughan Sinha,MALE,2
Dost (1974 film)_1974,Kishore Kumar,MALE,1
Trimurti (film)_1995,Udit Narayan,MALE,3
Trimurti (film)_1995,Vinod Rathod,UNKNOWN,3
Trimurti (film)_1995,Instrumental,UNKNOWN,2
Trimurti (film)_1995,Alka Yagnik,FEMALE,2
Trimurti (film)_1995,Manhar Udhas,UNKNOWN,1
Trimurti (film)_1995,Kavita Krishnamurthy,FEMALE,2
Trimurti (film)_1995,Sudesh Bhonsle,MALE,1
Trimurti (film)_1995,Ila Arun,UNKNOWN,1
Ram Jaane_1995,Udit Narayan,MALE,5
Ram Jaane_1995,Sonu Nigam,MALE,1
Ram Jaane_1995,Alka Yagnik,FEMALE,1
Ram Jaane_1995,Bali Brahmbhatt,UNKNOWN,1
Ram Jaane_1995,Abhijeet Bhattacharya,MALE,2
Ram Jaane_1995,Poornima,UNKNOWN,1
Ram Jaane_1995,Sadhana Sargam,FEMALE,2
Dulhan (1975 film)_1974,Lata Mangeshkar,FEMALE,4
Dulhan (1975 film)_1974,Kishore Kumar,MALE,1
Akele Hum Akele Tum_1995,Udit Narayan,MALE,3
Akele Hum Akele Tum_1995,Shankar Mahadevan,MALE,1
Akele Hum Akele Tum_1995,Aamir Khan,MALE,1
Akele Hum Akele Tum_1995,Aditya Narayan,MALE,1
Akele Hum Akele Tum_1995,Alka Yagnik,FEMALE,3
Akele Hum Akele Tum_1995,Kumar Sanu,MALE,3
Akele Hum Akele Tum_1995,Anu Malik,MALE,1
Duniya Ka Mela_1974,Mohammed Rafi,MALE,2
Duniya Ka Mela_1974,Lata Mangeshkar,FEMALE,7
Duniya Ka Mela_1974,Asha Bhosle,FEMALE,2
Aatank Hi Aatank_1995,Kumar Sanu,MALE,2
Aatank Hi Aatank_1995,Kavita Krishnamurthy,FEMALE,2
Aatank Hi Aatank_1995,Udit Narayan,MALE,1
Aatank Hi Aatank_1995,Mohammed Aziz,UNKNOWN,1
Aatank Hi Aatank_1995,Chhoona Hai Aasmaan,UNKNOWN,1
Aatank Hi Aatank_1995,Alka Yagnik,FEMALE,2
Aatank Hi Aatank_1995,Bappi Lahiri,MALE,1
Aatank Hi Aatank_1995,Bali Brahmbhatt,UNKNOWN,2
Aatank Hi Aatank_1995,Aatank Hi Aatank,UNKNOWN,1
Aatank Hi Aatank_1995,Sadhana Sargam,FEMALE,2
Aazmayish_1995,Kumar Sanu,MALE,1
Aazmayish_1995,Sonu Nigam,MALE,4
Aazmayish_1995,Numbers in Action,UNKNOWN,1
Aazmayish_1995,Teesra Kaun,UNKNOWN,1
Aazmayish_1995,Alka Yagnik,FEMALE,2
Aazmayish_1995,Abhijeet,MALE,1
Farebi_1974,Kishore Kumar,MALE,2
Farebi_1974,Asha Bhosle,FEMALE,2
Farebi_1974,Lata Mangeshkar,FEMALE,4
Farebi_1974,Narendra Chanchal,UNKNOWN,4
Ab Insaf Hoga_1995,Vinod Rathod,UNKNOWN,1
Ab Insaf Hoga_1995,Sadhana Sargam,FEMALE,2
Ab Insaf Hoga_1995,Sushma Shrestha,FEMALE,1
Ab Insaf Hoga_1995,Abhijeet,MALE,1
Ab Insaf Hoga_1995,Abhijeet Bhattacharya,MALE,1
Ab Insaf Hoga_1995,Kavita Krishnamurthy,FEMALE,1
Ab Insaf Hoga_1995,Kumar Sanu,MALE,1
Ab Insaf Hoga_1995,Alka Yagnik,FEMALE,1
Ahankaar_1995,Sadhana Sargam,FEMALE,2
Ahankaar_1995,Sadhna sargam,FEMALE,1
Ahankaar_1995,Suneeta Rao,UNKNOWN,1
Ahankaar_1995,Udit Narayan,MALE,1
Ahankaar_1995,Alka Yagnik,FEMALE,1
Ahankaar_1995,Sushma Shrestha,FEMALE,1
Ahankaar_1995,Kumar Sanu,MALE,1
Andolan (1995 film)_1995,Kumar Sanu,MALE,6
Andolan (1995 film)_1995,Alka Yagnik,FEMALE,6
Andolan (1995 film)_1995,Sapna Mukherjee,FEMALE,1
Andolan (1995 film)_1995,Udit Narayan,MALE,1
Andolan (1995 film)_1995,Sudesh Bhosle,MALE,1
Andolan (1995 film)_1995,Bali Brahmbhatt,UNKNOWN,2
Geeta Mera Naam_1974,Lata Mangeshkar,FEMALE,3
Geeta Mera Naam_1974,Mohammed Rafi,MALE,2
Geeta Mera Naam_1974,Asha Bhosle,FEMALE,1
Baazi (1995 film)_1995,Udit Narayan,MALE,5
Baazi (1995 film)_1995,Sadhana Sargam,FEMALE,4
Baazi (1995 film)_1995,Kavita Krishnamurthy,FEMALE,2
Goonj (1974 film)_1974,Lata Mangeshkar,FEMALE,2
Goonj (1974 film)_1974,Kishore Kumar,MALE,1
Goonj (1974 film)_1974,Mohammed Rafi,MALE,1
Goonj (1974 film)_1974,Asha Bhosle,FEMALE,2
Haath Ki Safai_1974,Kishore Kumar,MALE,2
Haath Ki Safai_1974,Lata Mangeshkar,FEMALE,3
Haath Ki Safai_1974,Mahendra Kapoor,MALE,1
Haath Ki Safai_1974,Hema Malini,FEMALE,1
Haath Ki Safai_1974,Mohammed Rafi,MALE,1
Coolie No. 1 (Hindi film)_1995,Kumar Sanu,MALE,5
Coolie No. 1 (Hindi film)_1995,Alka Yagnik,FEMALE,3
Coolie No. 1 (Hindi film)_1995,Sushma Shrestha,FEMALE,1
Coolie No. 1 (Hindi film)_1995,Abhijeet Bhattacharya,MALE,1
Coolie No. 1 (Hindi film)_1995,Coolie No. 1 (1995 film),UNKNOWN,1
Coolie No. 1 (Hindi film)_1995,Udit Narayan,MALE,1
Coolie No. 1 (Hindi film)_1995,Sadhna Sargam,FEMALE,1
Hamrahi_1974,Mohammed Rafi,MALE,2
Hamrahi_1974,Asha Bhosle,FEMALE,4
Hamrahi_1974,Manna Dey,MALE,2
Hamrahi_1974,Mahendra Kapoor,MALE,1
Criminal (1995 film)_1995,S. P. Balasubrahmanyam,MALE,1
Criminal (1995 film)_1995,K. S. Chithra,FEMALE,1
Criminal (1995 film)_1995,Pattabhishekam (1985 film),UNKNOWN,4
Criminal (1995 film)_1995,M. M. Keeravani,MALE,1
Criminal (1995 film)_1995,Sujatha Mohan,FEMALE,1
Dil Ka Doctor_1995,Kumar Sanu,MALE,1
Dil Ka Doctor_1995,Dil Ka Doctor,UNKNOWN,2
Dil Ka Doctor_1995,Vinod Rathod,UNKNOWN,1
Dil Ka Doctor_1995,Bappi Lahiri,MALE,3
Dil Ka Doctor_1995,Gaaner Oparey,UNKNOWN,1
Dil Ka Doctor_1995,Sudesh Bhosle,MALE,2
Dil Ka Doctor_1995,Shweta Shetty,FEMALE,1
Dil Ka Doctor_1995,Kavita Krishnamurthy,FEMALE,1
Dil Ka Doctor_1995,Asha Bhosle,FEMALE,1
Hawas_1974,Asha Bhosle,FEMALE,4
Hawas_1974,Mohd. Rafi,MALE,1
Diya Aur Toofan(1995 film)_1995,Ila Arun,UNKNOWN,2
Diya Aur Toofan(1995 film)_1995,Kavita Krishnamurthy,FEMALE,5
Diya Aur Toofan(1995 film)_1995,Kumar Sanu,MALE,1
Diya Aur Toofan(1995 film)_1995,Alka Yagnik,FEMALE,2
Diya Aur Toofan(1995 film)_1995,Udit Narayan,MALE,2
Diya Aur Toofan(1995 film)_1995,Sudesh Bhosle,MALE,2
Dushmani: A Violent Love Story_1995,S. P. Balasubrahmanyam,MALE,1
Dushmani: A Violent Love Story_1995,Kavita Krishnamurthy,FEMALE,3
Dushmani: A Violent Love Story_1995,Udit Narayan,MALE,3
Dushmani: A Violent Love Story_1995,Sadhana Sargam,FEMALE,1
Dushmani: A Violent Love Story_1995,Kumar Sanu,MALE,2
Dushmani: A Violent Love Story_1995,AnandMilind,UNKNOWN,1
Dushmani: A Violent Love Story_1995,Sapna Awasthi,FEMALE,1
Dushmani: A Violent Love Story_1995,Alka Yagnik,FEMALE,1
Fauji (1995 film)_1995,Kavita Krishnamurthy,FEMALE,8
Fauji (1995 film)_1995,Mohammed Aziz,UNKNOWN,1
Fauji (1995 film)_1995,Asha Bhosle,FEMALE,2
Fauji (1995 film)_1995,Ila Arun,UNKNOWN,3
Fauji (1995 film)_1995,Kumar Sanu,MALE,1
Gaddaar_1995,Kumar Sanu,MALE,4
Gaddaar_1995,Sonu Nigam,MALE,1
Gaddaar_1995,Alka Yagnik,FEMALE,2
Gaddaar_1995,Babul Supriyo,MALE,1
Gaddaar_1995,Zubeen Garg,MALE,1
Gaddaar_1995,Udit Narayan,MALE,2
Gaddaar_1995,Roop Kumar Rathod,UNKNOWN,1
Gaddaar_1995,Sadhana Sargam,FEMALE,2
Gaddaar_1995,Bali Brahmbhatt,UNKNOWN,1
Gaddaar_1995,Sapna Mukherjee,FEMALE,1
God and Gun_1995,Udit Narayan,MALE,1
God and Gun_1995,Sadhana Sargam,FEMALE,3
God and Gun_1995,Kumar Sanu,MALE,2
God and Gun_1995,Abhijeet Bhattacharya,MALE,1
God and Gun_1995,Arun Bakshi,MALE,1
God and Gun_1995,Sushma Shrestha,FEMALE,1
International Crook_1974,Mahendra Kapoor,MALE,2
International Crook_1974,Kishore Kumar,MALE,2
International Crook_1974,Asha Bhosle,FEMALE,1
International Crook_1974,Renu Saluja,FEMALE,1
Guddu_1995,Kumar Sanu,MALE,8
Guddu_1995,Guddu,UNKNOWN,5
Guddu_1995,Sadhana Sargam,FEMALE,1
Guddu_1995,Suresh Wadkar,MALE,3
Guddu_1995,Lata Mangeshkar,FEMALE,2
Guddu_1995,Mohammed Aziz,UNKNOWN,1
Ishq Ishq Ishq_1974,Kishore Kumar,MALE,7
Ishq Ishq Ishq_1974,Asha Bhosle,FEMALE,5
Ishq Ishq Ishq_1974,Loha (1997 film),UNKNOWN,1
Gundaraj_1995,Kumar Sanu,MALE,5
Gundaraj_1995,Alisha Chinai,UNKNOWN,3
Gundaraj_1995,Sadhana Sargam,FEMALE,2
Gundaraj_1995,Alka Yagnik,FEMALE,1
Gundaraj_1995,Bali Brahmbhatt,UNKNOWN,1
Gunehgar (1995 film)_1995,Kumar Sanu,MALE,3
Gunehgar (1995 film)_1995,Alka Yagnik,FEMALE,2
Gunehgar (1995 film)_1995,Sudesh Bhosle,MALE,2
Gunehgar (1995 film)_1995,Sadhana Sargam,FEMALE,2
Gunehgar (1995 film)_1995,Vinod Rathod,UNKNOWN,1
Haqeeqat (1995 film)_1995,Alka Yagnik,FEMALE,6
Haqeeqat (1995 film)_1995,Kumar Sanu,MALE,4
Haqeeqat (1995 film)_1995,Udit Narayan,MALE,2
Haqeeqat (1995 film)_1995,Hariharan (singer),MALE,1
Haqeeqat (1995 film)_1995,Sudesh Bhosle,MALE,1
Hathkadi_1995,Swarnalatha,FEMALE,5
Hathkadi_1995,Abhijeet,MALE,3
Hathkadi_1995,Anu Malik,MALE,4
Hathkadi_1995,Chithra K S,FEMALE,2
Hathkadi_1995,K. S. Chithra,FEMALE,1
Hathkadi_1995,S P Balasubramaniam,MALE,1
Hathkadi_1995,S. P. Balasubrahmanyam,MALE,1
Hathkadi_1995,Alisha Chinai,UNKNOWN,2
Jeevan Sangram_1974,Asha Bhosle,FEMALE,4
Jeevan Sangram_1974,Mahendra Kapoor,MALE,1
Jeevan Sangram_1974,Usha Mangeshkar,FEMALE,1
Jeevan Sangram_1974,Narendra Chanchal,UNKNOWN,2
Jeevan Sangram_1974,Lata Mangeshkar,FEMALE,2
Hulchul (1995 film)_1995,Alka Yagnik,FEMALE,2
Hulchul (1995 film)_1995,Vinod Rathod,UNKNOWN,4
Hulchul (1995 film)_1995,Kumar Sanu,MALE,1
Hulchul (1995 film)_1995,Sadhana Sargam,FEMALE,2
Hulchul (1995 film)_1995,Alisha Chinai,UNKNOWN,2
Hulchul (1995 film)_1995,Sonu Nigam,MALE,1
Jurm Aur Sazaa_1974,Mohammed Rafi,MALE,4
Jurm Aur Sazaa_1974,Vani Jairam,FEMALE,2
Jurm Aur Sazaa_1974,Suman Kalyanpur,FEMALE,2
Jurm Aur Sazaa_1974,Asha Bhosle,FEMALE,4
Jurm Aur Sazaa_1974,Kishore Kumar,MALE,1
Hum Dono (1995 film)_1995,Kumar Sanu,MALE,3
Hum Dono (1995 film)_1995,Sadhana Sargam,FEMALE,2
